Date,Close,High,Low,Open,Volume
1/6/2022,168.820694,172.0596987,168.4673477,169.5077519,96904000
1/7/2022,168.9875488,170.9211359,167.8686216,169.6942413,86709100
1/10/2022,169.0071869,169.3114544,165.0614897,165.9546725,106765600
1/11/2022,171.8437805,171.9419231,167.6625288,169.1348024,76138300
1/12/2022,172.2854309,173.9049256,171.5885632,172.8645215,74805200
1/13/2022,169.0071869,173.3552942,168.6145716,172.5308246,84505800
1/14/2022,169.8708954,170.567763,167.9274839,168.1728628,80440800
1/18/2022,166.6613617,169.350705,166.2785712,168.3397451,90956700
1/19/2022,163.1573181,167.9176743,162.8726852,166.8576358,94815000
1/20/2022,161.4691162,166.5435498,161.1452143,163.8934608,91420500
1/21/2022,159.4079437,163.2554829,159.2999764,161.3807846,122848900
1/24/2022,158.6325378,159.2999762,151.8404521,157.062122,162294600
1/25/2022,156.8265381,159.7514499,154.1175608,156.0413227,115798400
1/26/2022,156.7382202,161.3513403,154.9027909,160.4777921,108275300
1/27/2022,156.2769165,160.8115138,155.3542894,159.4472077,121954600
1/28/2022,167.1815643,167.2011988,159.7907526,162.6469668,179935700
1/31/2022,171.5493011,171.7652358,166.3767096,167.0147037,115541600
2/1/2022,171.3824158,171.6081601,169.1249272,170.7935005,86213900
2/2/2022,172.5897217,172.6289907,170.1261226,171.5198731,84914300
2/3/2022,169.70401,172.9822829,168.9384292,171.2548062,89418100
2/4/2022,169.4190369,171.0995734,167.7385003,168.7212664,82465400
2/7/2022,168.7016449,170.9521728,168.0038743,169.8809613,77251200
2/8/2022,171.8170166,172.3280592,168.4756025,168.7704354,74829200
2/9/2022,173.2420044,173.605623,171.8857824,173.0159724,71285000
2/10/2022,169.1537018,172.4557966,168.5935329,171.1388936,90865900
2/11/2022,165.7336731,170.0971569,165.1440074,169.3600824,98670700
2/14/2022,165.9695282,166.6574614,163.6895039,164.4855419,86185500
2/15/2022,169.8121338,169.96938,167.3159147,168.0235074,62527400
2/16/2022,169.5762787,170.3526572,167.1193637,168.8883455,61177400
2/17/2022,165.9695282,168.947308,165.5665905,168.0824691,69589300
2/18/2022,164.4167786,167.6009313,163.3259075,166.8933534,82772700
2/22/2022,161.4881134,163.817264,159.355498,162.1367276,91162800
2/23/2022,157.3113861,163.2865912,156.9968937,162.6871032,90009200
2/24/2022,159.9353638,160.0434686,149.3804502,149.9504564,141147500
2/25/2022,162.0090179,162.274354,158.0975976,161.0164145,91974200
2/28/2022,162.274353,162.5691859,159.6307095,160.249857,95056600
3/1/2022,160.3874207,163.7288343,159.1786226,161.8615698,83474400
3/2/2022,163.6895142,164.47573,160.141728,161.5569136,79724800
3/3/2022,163.3652191,165.9990403,162.6969453,165.5666208,76678400
3/4/2022,160.3579102,162.6968978,159.3063584,161.6551683,83737200
3/7/2022,156.5546265,162.1760492,156.2990977,160.544654,96418800
3/8/2022,154.7266846,160.0729341,153.1149489,156.0829065,131148300
3/9/2022,160.1417236,160.5938026,156.6627384,158.6970564,91454900
3/10/2022,155.7880707,157.6258383,153.2918366,157.4391104,105342000
3/11/2022,152.063385,156.5349735,151.837353,156.1909994,96970100
3/14/2022,148.0242615,151.4639437,147.5132338,148.8399593,108732100
3/15/2022,152.4171906,152.8889291,147.7883706,148.2993982,92964300
3/16/2022,156.8396454,157.2425831,151.7980653,154.343426,102300200
3/17/2022,157.8518677,158.2253235,154.913407,155.8765134,75615400
3/18/2022,161.1539764,161.6453595,157.0067024,157.743777,123511700
3/21/2022,162.5298767,163.4831611,160.2007107,160.6920937,95811400
3/22/2022,165.910553,166.5002035,162.0679346,162.6575851,81532000
3/23/2022,167.2765961,169.6647101,164.7607027,165.0948545,98062700
3/24/2022,171.0701141,171.1389,167.2766361,168.1119784,90131400
3/25/2022,171.7088928,172.2592394,169.7728424,170.8833729,80546200
3/28/2022,172.5737152,172.7014646,169.0357516,169.20282,90371900
3/29/2022,175.875824,175.9249503,173.3009667,173.6449408,100589400
3/30/2022,174.7063141,176.5145999,173.6547473,175.4728704,92633200
3/31/2022,171.6007843,174.9618425,171.3943968,174.7751145,103049300
4/1/2022,171.305954,171.8661378,168.9768032,171.0307807,78751300
4/4/2022,175.3647919,175.4139332,171.4337273,171.5614917,76468400
4/5/2022,172.0430145,175.2271818,171.4140449,174.440966,73401800
4/6/2022,168.8687134,170.6376955,167.1980139,169.3895783,89058800
4/7/2022,169.1733246,170.3723002,166.9227972,168.2102182,77594700
4/8/2022,167.1586761,168.8195532,166.284015,168.8195532,76575500
4/11/2022,162.8934784,166.1169499,162.6477869,165.8024726,72246700
4/12/2022,164.7705536,166.9424581,163.7681281,165.12435,79265200
4/13/2022,167.4633331,168.0923028,163.8959025,164.5052126,70618900
4/14/2022,162.4414063,168.3183585,162.1957147,167.6795515,75329400
4/18/2022,162.225235,163.7288662,160.7510856,161.0950448,69023900
4/19/2022,164.5150299,164.9278048,161.085186,162.1760569,67723800
4/20/2022,164.3479614,165.9695344,163.237446,165.8515923,67929800
4/21/2022,163.5519104,168.5738451,163.0507052,165.9990031,87227800
4/22/2022,159.0017242,164.9769441,158.7167287,163.5912552,84882400
4/25/2022,160.0729675,160.3579631,155.7291426,158.3432894,96046400
4/26/2022,154.0977173,159.5422345,154.0190942,159.4537892,95623200
4/27/2022,153.8716736,157.0361662,152.7021797,153.2230445,88063200
4/28/2022,160.8198547,161.6846938,156.1910195,156.5055119,130216800
4/29/2022,154.933075,163.3357284,154.5399745,159.0508674,131747600
5/2/2022,155.2377167,155.5030527,150.628542,154.0092592,123055300
5/3/2022,156.7315216,157.9403346,153.6259924,155.424441,88966500
5/4/2022,163.158844,163.610908,156.5153351,156.9182728,108256500
5/5/2022,154.0682373,161.2522547,152.2795959,161.0262227,130525300
5/6/2022,154.7965546,156.9224519,151.7454974,153.5466036,116124600
5/9/2022,149.6589661,153.3694419,149.0979742,152.4836439,131577900
5/10/2022,152.070282,154.2650811,150.5152284,153.0643437,115366700
5/11/2022,144.1867828,152.9954604,143.5076755,151.0762537,142689800
5/12/2022,140.3089752,143.891499,136.608351,140.5156659,182602000
5/13/2022,144.7871094,145.7614825,140.85027,142.3068964,113990900
5/16/2022,143.2419128,145.1906594,141.9033867,143.2517646,86643800
5/17/2022,146.8834991,147.4051292,144.363909,146.5094946,78336300
5/18/2022,138.5964508,145.0331772,137.6909644,144.5312355,109742900
5/19/2022,135.1812439,139.4231864,134.4430864,137.6712939,136095600
5/20/2022,135.4174347,138.478328,130.5160737,136.8937495,137426100
5/23/2022,140.850296,140.9979215,135.4765027,135.6142915,117726300
5/24/2022,138.1437073,139.7282859,135.1615524,138.5865987,104132700
5/25/2022,138.3011627,139.5510983,136.1555776,136.2441529,92482700
5/26/2022,141.5097656,142.060921,134.9746094,135.220662,90601500
5/27/2022,147.2772064,147.3165682,142.9663612,143.0943133,90978500
5/31/2022,146.4898224,148.2810919,144.5214023,146.7162015,103718400
6/1/2022,146.3618622,149.344017,145.3481122,147.5330594,74286600
6/2/2022,148.8224487,148.8814989,144.5411278,145.4958131,72348100
6/3/2022,143.0844727,145.6335733,142.1790011,144.5804612,88570300
6/6/2022,143.8324432,146.2240813,142.6120175,144.7083895,71598400
6/7/2022,146.3618622,146.6472764,141.8246539,142.0707064,67808200
6/8/2022,145.6237183,147.5035479,145.1316133,146.2339237,53950200
6/9/2022,140.3877411,145.6138948,140.2794774,144.7576367,69473000
6/10/2022,134.9647369,138.5374094,134.895835,138.0649928,91437900
6/13/2022,129.7976379,133.0652078,129.3645831,130.7719964,122207100
6/14/2022,130.6637268,131.775889,129.4039391,131.0278948,84784300
6/15/2022,133.2915649,135.1714098,130.0732088,132.169566,91533000
6/16/2022,128.0063324,130.2995432,127.0024341,129.9944405,108123900
6/17/2022,129.482666,130.9786694,127.7602985,128.0162027,134520300
6/21/2022,133.7246094,134.8958217,131.2148859,131.3132979,81000500
6/22/2022,133.2128448,135.5847798,131.7955799,132.6616746,73409200
6/23/2022,136.0867462,136.4016857,133.4884319,134.6596445,72433800
6/24/2022,139.4231873,139.6692397,137.563031,137.6909681,89116800
6/27/2022,139.4231873,141.2242933,138.74408,140.446759,70207900
6/28/2022,135.2698517,141.1554244,135.1517513,139.8857999,67083400
6/29/2022,137.031601,138.4488662,134.5120249,135.2895595,66242400
6/30/2022,134.561203,136.1851436,131.6577863,135.0828331,98964500
7/1/2022,136.7362976,136.8445613,133.5179415,133.8919311,71051600
7/5/2022,139.3247375,139.373951,134.7678413,135.594589,73353800
7/6/2022,140.6632996,141.8443486,138.8523567,139.1180976,74064300
7/7/2022,144.0391083,144.2359472,141.017577,141.0274137,66253700
7/8/2022,144.7182159,145.2201726,142.7104344,142.9663235,64547800
7/11/2022,142.5825195,144.3245757,141.5097341,143.3698907,63141600
7/12/2022,143.5568542,146.1059542,142.7596466,143.4584273,77588800
7/13/2022,143.1927185,144.1375517,139.8759206,140.7321935,71185600
7/14/2022,146.1256561,146.5980727,140.9880789,141.8049749,78140700
7/15/2022,147.7988129,148.4779202,145.859918,147.4149716,76259900
7/18/2022,144.7477722,149.1767172,144.3836043,148.3598211,81420900
7/19/2022,148.6157227,148.8420868,144.590307,145.5843538,82982400
7/20/2022,150.6235046,151.2927753,147.9956655,148.7338231,64823400
7/21/2022,152.8970337,153.1135611,149.5408739,152.0604492,65086600
7/22/2022,151.6569366,153.8123593,150.987681,152.9364128,66675400
7/25/2022,150.5348969,152.5918919,149.875478,151.5781569,53623900
7/26/2022,149.2062378,150.672701,148.4188668,149.855805,55138700
7/27/2022,154.3143005,154.8457824,149.7574178,150.1707843,78620700
7/28/2022,154.8654633,155.1508776,151.9718832,154.5012953,81378700
7/29/2022,159.943985,161.0463106,156.9815179,158.6940489,101786900
8/1/2022,158.9597321,161.0068904,158.3495267,158.4676271,67829400
8/2/2022,157.4834595,159.8455728,157.1094698,157.5720498,59907000
8/3/2022,163.5068054,163.9595336,158.211751,158.3003263,82507500
8/4/2022,163.191864,164.5500787,161.8336494,163.388703,55474100
8/5/2022,162.9651947,163.4579833,160.6490823,160.8560601,56697000
8/8/2022,162.4921265,165.3897262,161.8317915,163.9704924,60276900
8/9/2022,162.5413971,163.4284256,160.8954849,161.6543836,63135500
8/10/2022,166.7990875,166.8976362,164.4928255,165.2615745,70170500
8/11/2022,166.0598907,168.5238335,165.7642146,167.607239,57149200
8/12/2022,169.6178436,169.6868262,166.9567731,167.3707288,68039400
8/15/2022,170.6920776,170.88919,168.8786196,169.0461659,54091700
8/16/2022,170.5344086,171.2046088,169.1841727,170.2880143,56377100
8/17/2022,172.0324707,173.6093849,170.0810324,170.2781448,79542000
8/18/2022,171.6382599,172.3774428,170.6231166,171.244035,62290100
8/19/2022,169.0461884,171.2341707,168.8392105,170.5344044,70346300
8/22/2022,165.1531982,167.4101637,164.7293922,167.2426173,69026800
8/23/2022,164.8180542,166.2767191,164.2464177,164.6702236,54147100
8/24/2022,165.1137238,165.6853603,163.8521863,164.906761,53841500
8/25/2022,167.5776672,167.6860813,165.921905,166.3456959,51218200
8/26/2022,161.2601166,168.5829621,161.2009844,168.1098893,78961000
8/29/2022,159.0524292,160.5504955,157.5149314,158.8257356,73314000
8/30/2022,156.6180573,160.2154076,155.4452181,159.7916166,77906200
8/31/2022,154.9524536,158.2639937,154.8736056,157.9978837,87991100
9/1/2022,155.6817627,156.1351197,152.4392057,154.3807937,74229900
9/2/2022,153.5627747,158.0471537,152.7348935,157.4459511,76957800
9/6/2022,152.301239,154.8243142,151.4733578,154.2132611,73714800
9/7/2022,153.7106323,154.4103837,151.3945198,152.5870749,87449600
9/8/2022,152.2322693,154.1048601,150.4779279,152.409666,84923800
9/9/2022,155.1002655,155.5437872,152.5180583,153.227675,68028800
9/12/2022,161.072876,161.8909069,157.0024523,157.2882631,104956000
9/13/2022,151.6212158,158.2245811,151.1579933,157.5938122,122656600
9/14/2022,153.0699615,154.8341528,151.3944837,152.5574573,87965400
9/15/2022,150.1723633,153.0009795,149.1966517,152.4194776,90481100
9/16/2022,148.5264893,149.1671235,146.2300924,149.0291433,162278800
9/19/2022,152.2519531,152.3308011,146.9495583,147.1565211,81474200
9/20/2022,154.6370544,155.8000433,150.8721574,151.1875343,107689800
9/21/2022,151.5029297,156.4505315,151.3846652,155.0707144,101696800
9/22/2022,150.5370636,152.2421079,148.7334556,150.1822552,86652500
9/23/2022,148.2603607,149.2853694,146.4173363,149.009409,96029900
9/26/2022,148.595459,151.5521902,147.4817521,147.5014678,93339400
9/27/2022,149.5712128,152.4885283,147.7873202,150.5370894,84442700
9/28/2022,147.6788788,148.4673435,142.750993,145.510612,146691400
9/29/2022,140.4250183,144.6038705,138.6509766,143.9928176,128138200
9/30/2022,136.2067566,141.0360936,136.0096442,139.242336,124925300
10/3/2022,140.395462,141.0065301,135.7041202,136.2166245,114311700
10/4/2022,143.9928131,144.1110775,142.1793399,142.9382384,87830100
10/5/2022,144.2884674,145.2543437,140.947362,141.9920862,79471000
10/6/2022,143.3324738,145.4120421,143.125511,143.7069979,68402200
10/7/2022,138.0694885,141.0360851,137.4387198,140.4841493,85925600
10/10/2022,138.3947144,139.8435137,136.571406,138.3947144,74899000
10/11/2022,136.9755249,139.3113533,136.2264916,137.8822542,77033700
10/12/2022,136.3447113,138.3355809,136.1673147,137.1233255,70433700
10/13/2022,140.9276886,141.5190259,132.4320029,133.043071,113224000
10/14/2022,136.3841553,142.4355977,136.1968932,142.2286199,88598000
10/17/2022,140.3560333,140.8389565,138.246899,139.0353637,85250900
10/18/2022,141.676712,144.5841616,138.5820005,143.3916217,99136600
10/19/2022,141.785141,142.8594166,139.4591781,139.6464402,61758300
10/20/2022,141.3218994,143.7858422,140.5925669,140.9572407,64522000
10/21/2022,145.1459351,145.7175715,140.5925589,140.8093871,86548600
10/24/2022,147.2945099,148.0632589,143.8942715,145.0671108,75981900
10/25/2022,150.142807,150.2906526,147.2057916,147.9252586,74732300
10/26/2022,147.1959534,149.7978764,145.9048347,148.7827332,88194300
10/27/2022,142.7116089,146.9003128,142.0512738,145.9344512,109180200
10/28/2022,153.4938049,155.2284155,145.688035,146.0625441,164762400
10/31/2022,151.1284027,152.0154312,149.7288849,150.951006,97943200
11/1/2022,148.4771729,153.2079456,146.9791066,152.8432869,80379300
11/2/2022,142.9382629,149.9752837,142.9086968,146.8017238,93604600
11/3/2022,136.8769684,140.7404293,136.7488385,140.0110967,97918500
11/4/2022,136.6103973,140.8455301,132.6615495,140.2729453,140814800
11/7/2022,137.1434937,137.3705482,133.9350545,135.3566423,83374600
11/8/2022,137.7160797,139.6213917,135.7317889,138.6144463,89908500
11/9/2022,133.1452942,136.7782426,132.868876,136.728879,74917800
11/10/2022,144.9918518,144.9918518,137.7161027,139.4338573,118854000
11/11/2022,147.785614,148.0916473,142.5237729,143.9552422,93979700
11/14/2022,146.3838043,148.3582285,145.544668,147.0649831,73374100
11/15/2022,148.1213074,151.6259136,146.6602376,150.2734377,89868300
11/16/2022,146.8872833,147.9534742,145.4064652,147.2229469,64218300
11/17/2022,148.7926025,149.5428783,144.2810362,144.5574544,80389400
11/18/2022,149.3553162,150.7472889,148.052204,150.3622768,74829600
11/21/2022,146.1172485,148.4470696,145.8309637,148.2397635,58724100
11/22/2022,148.2595215,148.4964578,145.0510818,146.2357485,51804100
11/23/2022,149.1381226,149.8883982,147.430235,147.5388289,58301400
11/25/2022,146.2159882,146.9761457,145.2386427,146.4134276,35195900
11/28/2022,142.3757172,144.7647684,141.5464627,143.2839504,69246000
11/29/2022,139.3647308,142.9581823,138.5552247,142.4448278,83763800
11/30/2022,146.1370087,146.8181874,138.7526662,139.5917875,111380900
12/1/2022,146.4134064,147.2229274,144.735149,146.3146942,71250400
12/2/2022,145.9198151,146.1073878,143.7874334,144.0934818,65447400
12/5/2022,144.7549133,148.9900466,143.9059103,145.8803345,68826400
12/6/2022,141.082489,145.4163497,140.1051436,145.1892951,64727200
12/7/2022,139.1376495,141.5365673,138.2096679,140.3716644,69721100
12/8/2022,140.8257904,141.6846751,139.2956238,140.5395055,62128300
12/9/2022,140.3420715,143.7084683,139.0981747,140.5197625,76097000
12/12/2022,142.6422882,142.6521549,139.2561427,140.87517,70462700
12/13/2022,143.6097412,148.0521955,142.3954746,147.5882047,93886200
12/14/2022,141.3786163,144.7844942,139.354829,143.4912491,82291200
12/15/2022,134.7544403,139.986667,134.2904495,139.3054883,98931900
12/16/2022,132.7898712,135.8897161,132.0198471,134.9420011,160156900
12/19/2022,130.6772614,133.4710734,129.6407007,133.3822279,79592600
12/20/2022,130.6081696,131.5460181,128.2289847,129.7098029,77432800
12/21/2022,133.7178802,135.0604894,131.0524105,131.2794651,85928000
12/22/2022,130.5390472,132.8392532,128.6337352,132.6319471,77852100
12/23/2022,130.1737976,130.726634,127.9821854,129.2458158,63814900
12/27/2022,128.3671875,129.729545,127.0739421,129.6999299,69007800
12/28/2022,124.428215,129.3544013,124.2603908,128.0117923,85438400
12/29/2022,127.9525528,128.8114224,126.0965969,126.3532666,75703700
12/30/2022,128.2684631,128.2882116,125.8004404,126.7679116,77034200
1/3/2023,123.4706192,129.2260601,122.5821268,128.6139934,112117500
1/4/2023,124.7441177,127.0147085,123.4804875,125.2673389,89113600
1/5/2023,123.4212646,126.1360982,123.1645949,125.504283,80962700
1/6/2023,127.96241,128.6238402,123.2929016,124.3985817,87754700
1/9/2023,128.485672,131.7039937,128.2290022,128.8015872,70790800
1/10/2023,129.0582428,129.581464,126.4816184,128.5942519,63896200
1/11/2023,131.7829437,131.8026771,128.7916924,129.5715833,69458900
1/12/2023,131.7039642,132.5430854,129.7591553,132.1679551,71379600
1/13/2023,133.0366974,133.1946549,129.9763489,130.3416126,57809700
1/17/2023,134.2015991,135.5343263,132.4147478,133.1057932,63646600
1/18/2023,133.4809418,136.8374566,133.3032358,135.0703537,69672800
1/19/2023,133.5401764,134.50764,132.0593583,132.3653917,58280400
1/20/2023,136.1069183,136.2550092,132.5036004,133.5500428,80223600
1/23/2023,139.3054962,141.4872415,136.1365388,136.3537267,81760300
1/24/2023,140.7073822,141.3293308,138.5059028,138.5157695,66435100
1/25/2023,140.0459137,140.6086168,137.0349137,139.0883167,65799300
1/26/2023,142.1190338,142.4053186,140.0853646,141.339128,54105100
1/27/2023,144.0638428,145.3472214,141.2502976,141.3292763,70555800
1/30/2023,141.1713257,143.6887195,141.0232499,143.106268,64015300
1/31/2023,142.444809,142.4941726,140.4605183,140.8751455,65874500
2/1/2023,143.5702362,144.7351542,139.5128093,142.1289151,77663600
2/2/2023,148.8913574,149.2467394,146.2752359,146.9958967,118339000
2/3/2023,152.5242767,155.3674525,145.9395735,146.1370129,154357300
2/6/2023,149.7896729,151.1421635,148.8518245,150.6189424,69858300
2/7/2023,152.672348,153.2449329,148.7136329,148.7136329,83322600
2/8/2023,149.9772644,152.6032523,149.2368553,151.9122068,64120100
2/9/2023,148.9407043,152.3564653,148.4964619,151.8134956,56007100
2/10/2023,149.3065186,149.6327978,147.5367174,147.7740155,57450700
2/13/2023,152.1144714,152.5198349,149.217516,149.2471764,62199000
2/14/2023,151.4718018,152.035379,149.1582021,150.403983,61707600
2/15/2023,153.577774,153.7458545,151.1554147,151.3828159,65573800
2/16/2023,151.9760742,154.5665144,151.6201346,151.7783183,68167900
2/17/2023,150.8291473,151.2740681,149.1483274,150.6314065,59144100
2/21/2023,146.8050842,149.5932808,146.7358817,148.5056832,58867200
2/22/2023,147.2302094,148.2584709,145.4999504,147.1906521,51011300
2/23/2023,147.7146606,148.6440592,145.5790384,148.3968794,48394200
2/24/2023,145.0550232,145.5296043,144.0761856,145.4505049,55469600
2/27/2023,146.2513733,147.4872726,145.786674,146.0437507,44998500
2/28/2023,145.7471161,147.3982755,145.1736571,145.3911765,50547000
3/1/2023,143.6707916,145.5691308,143.3741728,145.1736491,55479000
3/2/2023,144.2640686,145.0550472,142.2767327,142.7513289,52238100
3/3/2023,149.3262787,149.405378,145.6680202,146.3700025,70732300
3/6/2023,152.0947113,154.5368495,151.7288899,152.0551541,87558000
3/7/2023,149.8898621,152.2924429,149.4251628,151.9661637,56182000
3/8/2023,151.1455536,151.7387914,150.1172919,151.0862328,47204800
3/9/2023,148.8912811,152.7967205,148.5353415,151.8277796,53833600
3/10/2023,146.8248291,149.2373068,145.9448694,148.5155459,68572400
3/13/2023,148.7726135,151.4124926,146.0338565,146.1426162,84457100
3/14/2023,150.8686981,151.6695585,148.4067963,149.573478,73695900
3/15/2023,151.2641602,151.5212217,148.2287849,149.4844625,77167900
3/16/2023,154.0919342,154.6950537,149.9294186,150.443557,76161100
3/17/2023,153.2515106,154.9718878,152.5396314,154.3193294,98944600
3/20/2023,155.6244202,156.0396956,152.4110823,153.3207173,73641400
3/21/2023,157.4832001,157.6018416,154.7741039,155.5453188,73938300
3/22/2023,156.0495758,160.3109538,156.0297972,157.5029944,75701800
3/23/2023,157.1371613,159.7276162,155.9012621,157.0382984,67622100
3/24/2023,158.442276,158.5312571,156.0693556,157.0679567,59196500
3/27/2023,156.4945068,158.9564236,156.0891283,158.1357847,52390300
3/28/2023,155.8715973,156.702133,154.2204378,156.1879947,45992200
3/29/2023,158.9564209,159.2332611,157.5524412,157.5722047,51305700
3/30/2023,160.5284729,160.6372326,159.4507724,159.707834,49501700
3/31/2023,163.0398407,163.1387187,160.083579,160.6075992,68749800
4/3/2023,164.2954865,164.4141279,162.3674868,162.4169258,56976200
4/4/2023,163.7615814,164.9579233,163.2474432,164.7206403,46278300
4/5/2023,161.912674,163.1881303,159.9747925,162.8816298,51511700
4/6/2023,162.8025513,163.0991701,160.1725539,160.597696,45390100
4/10/2023,160.2022095,160.2022095,158.2742096,159.59909,47716900
4/11/2023,158.986084,160.5284838,158.6993469,160.5186021,47644200
4/12/2023,158.2939911,160.2318728,157.9775936,159.4013521,50133100
4/13/2023,163.6923676,163.9296656,159.5990702,159.8067079,68445600
4/14/2023,163.3463287,164.4438078,161.9720095,162.7333125,49386500
4/17/2023,163.3661041,163.5243029,162.1796438,163.227684,41516200
4/18/2023,164.5921021,165.5215006,163.781345,164.2262807,49923000
4/19/2023,165.7390289,166.263049,163.672594,163.9296707,47720200
4/20/2023,164.7700806,165.9763194,163.6923801,164.2164001,52456400
4/21/2023,163.158493,164.5723547,162.6344729,163.1881534,58337300
4/24/2023,163.4649811,163.7319395,162.0412227,163.1387019,41949600
4/25/2023,161.9225616,164.433902,161.8830044,163.3265412,48714100
4/26/2023,161.912674,163.4155316,160.9635118,161.2205734,45498800
4/27/2023,166.5102539,166.6585558,163.3265759,163.3265759,64902300
4/28/2023,167.7658997,167.9339952,165.9862168,166.5893363,55209200
5/1/2023,167.6769104,168.5272096,166.73763,167.3704098,52472900
5/2/2023,166.6387634,168.4283582,165.650044,168.1712815,48425700
5/3/2023,165.5610657,168.9919233,165.2743437,167.5879435,65136000
5/4/2023,163.9197845,165.1556838,162.456484,163.0299431,81235400
5/5/2023,171.6120453,172.3338063,168.8337309,169.0512504,113316400
5/8/2023,171.5428314,171.8888893,170.1685119,170.5343333,55962800
5/9/2023,169.8323517,171.5823743,169.6642712,171.0979114,45326900
5/10/2023,171.6021271,172.0668264,169.9608493,171.0682253,53724500
5/11/2023,171.7899933,172.6205139,170.2278148,171.8888713,49514700
5/12/2023,170.8593292,172.3345493,169.3048853,171.8989085,45497800
5/15/2023,170.3642883,171.492987,169.77023,171.4434796,37266700
5/16/2023,170.3642883,171.4236736,170.0969606,170.2850796,42110300
5/17/2023,170.9780884,171.2156995,168.7305872,170.0078076,57951600
5/18/2023,173.314743,173.502862,170.8692268,171.2850615,65496700
5/19/2023,173.423645,174.6414478,173.2058247,174.6414478,55772400
5/22/2023,172.4731293,172.9780832,171.7305641,172.255309,43570900
5/23/2023,169.859314,171.6612795,169.5820908,171.4137577,50747300
5/24/2023,170.1365356,170.7107879,168.8296287,169.3939704,45143500
5/25/2023,171.275177,172.1761448,169.9880607,170.7009247,56058300
5/26/2023,173.6909637,174.0276048,171.3939696,171.6018946,54835000
5/30/2023,175.5424194,177.2156688,174.8196602,175.2057935,55964400
5/31/2023,175.4929199,177.5721087,175.0077719,175.5721287,99625300
6/1/2023,178.3047791,178.3344805,175.1761002,175.9384715,68901800
6/2/2023,179.15625,179.9780241,177.4830005,179.2354588,61945900
6/5/2023,177.7998047,183.1165664,176.2750624,180.8195727,121946500
6/6/2023,177.4335175,178.3344852,175.6711485,178.1859782,64848400
6/7/2023,176.0572662,179.4136603,175.5622228,176.6711153,61944600
6/8/2023,178.7799835,179.0472961,175.7008129,176.1364384,50214900
6/9/2023,179.166153,180.4235526,178.8394224,179.7007933,48870700
6/12/2023,181.9680939,182.0671086,179.1760562,179.4730854,54274900
6/13/2023,181.4928589,182.3245284,180.631488,180.9879199,54929100
6/14/2023,182.1264954,182.562136,180.2156348,181.5522431,57462900
6/15/2023,184.1660919,184.671046,181.958202,182.1364255,65433200
6/16/2023,183.0868835,185.1363709,182.443333,184.8789386,101235600
6/20/2023,183.1759796,184.2551859,182.5819365,182.5819365,49799100
6/21/2023,182.1363831,183.572006,180.7799538,183.067052,49515700
6/22/2023,185.1462555,185.1957629,181.8492642,181.9185775,51245300
6/23/2023,184.8294067,185.700688,183.1759635,183.7106189,53079300
6/26/2023,183.4334259,186.1858666,183.393814,184.9779592,48088700
6/27/2023,186.1957703,186.5225008,183.8294628,184.0472832,50730800
6/28/2023,187.3739777,188.0175282,185.74034,186.0670555,51216800
6/29/2023,187.7106018,188.1858545,187.0670513,187.2056628,46347300
6/30/2023,192.0471802,192.5521191,189.3640377,189.7303802,85069600
7/3/2023,190.5521545,191.9580763,189.8590815,191.8590616,31458200
7/5/2023,189.4333344,191.0669717,188.730366,189.6709607,46920300
7/6/2023,189.9085693,190.1164942,187.3244419,187.9580969,45094300
7/7/2023,188.7897644,190.7600428,188.3541389,189.5125387,46778000
7/10/2023,186.7403107,188.1066356,185.1858668,187.3838612,59922200
7/11/2023,186.2155304,187.4234375,184.7502061,187.284826,46638100
7/12/2023,187.8888092,189.7996698,186.6016931,187.7996899,60750200
7/13/2023,188.6511841,189.2947497,187.8987233,188.6115872,41342300
7/14/2023,188.7996826,189.2848156,187.7501929,188.344236,41573900
7/17/2023,192.0669556,192.393686,189.9085584,189.9976625,50520200
7/18/2023,191.8095551,192.4036133,190.5125435,191.4333323,48353800
7/19/2023,193.1659698,196.2649317,190.7402447,191.185796,80507300
7/20/2023,191.2155151,194.5224022,190.5917555,193.1560773,59581200
7/21/2023,190.0372925,193.0372547,189.3343241,192.1758839,71917800
7/24/2023,190.8392639,192.9778554,190.3442204,191.4927249,45377800
7/25/2023,191.7006378,192.5125164,191.0075799,191.4135192,37283200
7/26/2023,192.5719299,193.7006286,191.4036345,191.7501559,47471900
7/27/2023,191.3045959,195.2451377,190.6412395,194.0768423,47460200
7/28/2023,193.8887482,194.6808208,192.2154986,192.7402436,48291400
7/31/2023,194.5025787,194.5421907,193.3243728,194.1164454,38824100
8/1/2023,193.670929,194.7798216,193.3441984,194.2946886,35175100
8/2/2023,190.670929,193.2451457,189.9481698,193.1065342,50389300
8/3/2023,189.2749176,190.4630189,188.7996801,189.6709614,61235200
8/4/2023,180.1859436,185.5225121,180.1166303,183.6809496,115799700
8/7/2023,177.0770569,181.3146278,175.5919265,180.3245409,97576100
8/8/2023,178.0176392,178.4829812,175.8196449,177.908729,67823000
8/9/2023,176.4236145,179.1364434,175.2553039,179.0770406,60378500
8/10/2023,176.20578,178.9582206,175.8394527,177.7008059,54686900
8/11/2023,176.2652588,177.0881425,175.0359028,175.7993034,51988100
8/14/2023,177.920929,178.1489522,175.7893586,176.443702,43675600
8/15/2023,175.9281769,177.9407663,175.5316134,177.345921,43622600
8/16/2023,175.0557404,177.0088317,174.9863334,175.6109354,46964900
